iteracija,u1,u2,vrijednost
3075,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3076,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3077,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3078,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3079,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3080,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3081,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3082,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3083,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3084,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3085,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3086,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3087,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3088,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3089,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3090,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3091,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3092,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3093,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3094,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3095,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3096,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3097,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3098,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3099,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3100,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3101,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3102,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3103,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3104,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3105,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3106,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3107,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3108,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3109,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3110,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3111,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3112,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3113,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3114,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3115,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3116,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3117,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3118,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3119,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3120,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3121,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3122,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3123,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3124,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3125,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3126,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3127,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3128,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3129,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3130,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3131,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3132,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3133,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3134,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3135,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3136,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3137,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3138,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3139,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3140,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3141,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3142,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3143,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3144,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3145,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3146,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3147,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3148,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3149,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3150,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3151,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3152,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3153,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3154,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3155,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3156,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3157,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3158,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3159,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3160,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3161,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3162,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3163,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3164,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3165,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3166,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3167,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3168,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3169,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3170,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3171,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3172,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3173,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3174,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3175,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3176,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3177,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3178,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3179,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3180,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3181,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3182,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3183,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3184,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3185,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3186,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3187,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3188,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3189,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3190,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3191,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3192,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3193,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3194,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3195,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3196,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3197,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3198,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3199,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3200,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3201,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3202,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3203,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3204,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3205,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3206,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3207,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3208,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3209,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3210,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3211,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3212,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3213,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3214,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3215,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3216,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3217,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3218,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3219,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3220,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3221,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3222,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3223,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3224,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3225,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3226,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3227,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3228,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3229,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3230,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3231,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3232,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3233,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3234,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3235,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3236,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3237,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3238,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3239,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3240,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3241,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3242,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3243,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3244,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3245,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3246,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3247,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3248,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3249,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3250,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3251,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3252,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3253,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3254,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3255,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3256,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3257,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3258,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3259,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3260,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3261,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3262,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3263,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3264,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3265,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3266,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3267,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3268,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3269,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3270,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3271,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3272,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3273,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3274,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3275,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3276,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3277,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3278,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3279,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3280,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3281,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3282,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3283,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3284,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3285,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3286,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3287,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3288,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3289,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3290,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3291,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3292,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3293,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3294,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3295,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3296,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3297,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3298,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3299,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3300,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3301,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3302,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3303,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3304,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3305,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3306,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3307,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3308,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3309,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3310,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3311,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3312,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3313,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3314,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3315,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3316,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3317,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3318,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3319,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3320,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3321,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3322,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3323,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3324,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3325,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3326,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3327,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3328,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3329,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3330,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3331,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3332,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3333,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3334,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3335,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3336,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3337,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3338,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3339,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3340,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3341,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3342,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3343,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3344,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3345,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3346,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3347,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3348,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3349,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3350,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3351,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3352,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3353,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3354,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3355,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3356,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3357,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3358,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3359,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3360,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3361,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3362,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3363,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3364,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3365,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3366,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3367,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3368,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3369,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3370,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3371,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3372,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3373,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3374,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3375,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3376,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3377,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3378,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3379,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3380,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3381,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3382,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3383,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3384,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3385,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3386,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3387,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3388,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3389,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3390,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3391,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3392,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3393,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3394,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3395,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3396,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3397,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3398,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3399,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3400,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3401,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3402,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3403,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3404,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3405,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3406,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3407,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3408,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3409,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3410,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3411,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3412,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3413,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3414,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3415,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3416,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3417,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3418,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3419,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3420,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3421,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3422,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3423,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3424,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3425,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3426,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3427,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3428,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3429,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3430,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3431,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3432,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3433,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3434,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3435,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3436,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3437,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3438,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3439,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3440,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3441,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3442,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3443,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3444,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3445,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3446,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3447,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3448,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3449,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3450,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3451,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3452,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3453,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3454,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3455,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3456,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3457,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3458,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3459,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3460,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3461,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3462,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3463,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3464,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3465,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3466,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3467,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3468,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3469,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3470,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3471,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3472,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3473,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3474,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3475,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3476,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3477,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3478,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3479,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3480,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3481,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3482,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3483,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3484,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3485,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3486,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3487,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3488,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3489,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3490,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3491,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3492,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3493,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3494,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3495,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3496,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3497,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3498,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3499,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3500,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3501,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3502,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3503,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3504,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3505,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3506,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3507,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3508,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3509,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
3510,428.3536189409889,358.71565614641014,-1.7547164484325202e+308
